epoch,lr,loss,iou,val_loss,val_iou,val_dice
29,0.0001,0.36517726277050216,0.721199372887602,0.6086571659797277,0.46616649909887387,0.632983655641385
30,0.0001,0.35641698303975555,0.7375746271857896,0.6585868444198217,0.40928272870478527,0.5769667342528754
31,0.0001,0.3491939063134946,0.752888676446599,0.695558644258059,0.3632771969984812,0.5275332492112296
32,0.0001,0.340851953155116,0.7523166135734687,0.6729059861256526,0.4132290627537106,0.5842332121735937
33,0.0001,0.34487114611424896,0.7501934750342409,0.9435689189495184,0.16715051477431908,0.2829321761269844
34,0.0001,0.32900076555578334,0.7734154213111122,0.68234355480243,0.4003807877553289,0.5710040231810017
35,0.0001,0.3476388368167375,0.743327182090798,0.8342196085514166,0.22278202990854318,0.3618864317938581
36,0.0001,0.3187353391396372,0.783158083252021,0.6460179319748511,0.41984053901516805,0.58883540574681
37,0.0001,0.31836312460271937,0.7837610290424245,0.6197249125211667,0.4466677955355735,0.612545984775299
38,0.0001,0.3056527517343822,0.7968347055893329,0.6008224777686291,0.4737437600157487,0.6402432445315819
39,0.0001,0.30639638947813136,0.7981313183510371,0.6529032419889401,0.43220557099726675,0.6027488078467109
40,0.0001,0.2996177406687486,0.819429275507559,0.6020426811316074,0.4695495223220982,0.6385626431813082
41,0.0001,0.29702451197724594,0.8218933856514216,0.5736954196905478,0.5060604055685319,0.6714692002682434
42,0.0001,0.2888754018043217,0.8195388216201248,0.6363973449438046,0.43607893047049273,0.6041225686723968
43,0.0001,0.28649917088056864,0.8333605325561834,0.6517500480016073,0.4109512894322837,0.5803047936252281
44,0.0001,0.28118913659923955,0.8321687146654206,0.6438608719752386,0.4423768011321991,0.6109639434322915
45,0.0001,0.2810294981065549,0.8366121549247715,0.5956152539986831,0.47885088648003876,0.6468118204381778
46,0.0001,0.2817226115025972,0.8372250249175802,0.5995307809267288,0.4885912622432952,0.6544390264393041
47,0.0001,0.2853889833939703,0.8234256216086303,0.6775647615775083,0.41375155359907906,0.5842845927585326
48,0.0001,0.27890641281479284,0.834855636493469,0.6869443288216224,0.410497722955125,0.5786666010833468
49,0.0001,0.2698568780171244,0.8494896573191962,0.6289468911977915,0.45514202955868044,0.6247076758201013
50,0.0001,0.2695953296987634,0.8508704917843524,0.7717960186493702,0.31629457487840934,0.4767012490945349
51,0.0001,0.2675047948172218,0.8549524327450958,0.6431709833634205,0.44074808893360995,0.6084803923935205
52,0.0001,0.26184727094675364,0.8629155362482549,0.6614339244671357,0.42142202360435316,0.5884284198569809
53,0.0001,0.2553360689627497,0.8715662575595285,0.5970955200684376,0.4901353907341047,0.6562369616157384
54,0.0001,0.2582807509522689,0.8735338292551323,0.6329855276988103,0.46165685293201325,0.6298660803811307
55,0.0001,0.2572914675662392,0.8696758114273911,0.5947984884946774,0.48595094338638856,0.652739637786538
56,0.0001,0.25936016205110046,0.8662667162700571,0.7473191710618826,0.3761635740247863,0.5461231776361586
57,0.0001,0.255858871497606,0.8769727382404949,0.5906966970517085,0.4900243728363915,0.6571479807150283
58,0.0001,0.24697309732437134,0.8893136441918795,0.5955354708891648,0.4879319551930181,0.6541455217300615
59,0.0001,0.256728415426455,0.8744298306095907,0.716888977931096,0.3873708789757965,0.5580103481584506
60,0.0001,0.24671000948077754,0.8844323911597015,0.5854774224452484,0.4997695874445229,0.6658002276165277
61,0.0001,0.24802722428974353,0.8891568150001785,0.5888030926386515,0.49922011578624276,0.6650634158753999
62,0.0001,0.2413352508293955,0.8995236151237265,0.5687595819815611,0.5175657536219417,0.6810291729779901
63,0.0001,0.24146344551914617,0.892115689125155,0.5863019411380475,0.5074689074633159,0.6722043138461087
64,0.0001,0.24688222612205304,0.895097052933824,0.6211968476955707,0.4695985911559522,0.637156213936473
65,0.0001,0.24765272438526154,0.8871833092445827,0.6480810963190519,0.4375702339109374,0.6055738561997196
66,0.0001,0.242147454305699,0.896772469140292,0.6131208401459914,0.4659050917256127,0.6337570709492791
67,0.0001,0.2404014562305651,0.8955402901303509,0.5994883194947854,0.4848252490919899,0.6512480928735427
68,0.0001,0.2374701217601174,0.8956620495042001,0.5692497415420337,0.5192461633832436,0.6825469033607023
69,0.0001,0.23667088072550924,0.900474935016314,0.5972008674572675,0.49905531906251227,0.6644981326530232
70,0.0001,0.23803809794940448,0.9035096441896867,0.5742706381357633,0.5176609853090934,0.6811380947955086
71,0.0001,0.23511757505567452,0.9045524255267644,0.5827728647452134,0.5017133005996062,0.6669425810551806
72,0.0001,0.2343183159828186,0.9086836463608096,0.587158889342577,0.5030979410478094,0.6679198435771093
73,0.0001,0.23719595294249685,0.9017494361747199,0.6605936258267133,0.43466174600777263,0.6033325676653682
74,0.0001,0.2339463555499127,0.9075499251262458,0.627339868973463,0.457555168114214,0.6258722000800743
75,0.0001,0.2314130812883377,0.9063388590816487,0.6329085735174326,0.46136549362645607,0.6293793579232286
76,0.0001,0.23149208489217257,0.9141265581277835,0.6052873027630341,0.48826562706730936,0.6546773430745969
77,0.0001,0.23198733753279635,0.9137572091790706,0.5743993597152905,0.5160826497777838,0.6800034006113235
78,0.0001,0.22699152246901863,0.914488756072979,0.5874468775895926,0.5055061278176228,0.6703716653895493
79,0.0001,0.22873205103372274,0.9193016081647027,0.5774219586299016,0.5149591300310206,0.6785948736203974
80,0.0001,0.22526883373135015,0.91853366300676,0.5828261344860761,0.5091107635981937,0.6736156351098436
81,0.0001,0.22835014446785576,0.9137589762668625,0.5919419053273324,0.4992117880009937,0.6648766733956412
82,0.0001,0.22822223995861254,0.9219533204056358,0.5952852261372101,0.4930698785496798,0.6587949276024939
83,0.0001,0.22783653124382622,0.916069158946342,0.5818851253925226,0.5118422841414383,0.6760076940671258
84,0.0001,0.2227684863303837,0.9222653952999124,0.5817940877034113,0.5078111040153771,0.672658474509794
85,0.0001,0.22988931324921155,0.915766188173852,0.600823544538938,0.4892578030541853,0.6558348390210211
86,0.0001,0.22343044139836965,0.922459535106134,0.5831247690396432,0.5064797109689871,0.671358288540587
87,0.0001,0.2267992990581613,0.9195275621711193,0.5761482073710515,0.5174141041394474,0.6810349843759255
88,0.0001,0.22109173630413256,0.9257526755506749,0.5811251783982302,0.5124857023955085,0.6765316366388987
89,0.0001,0.22491551072973953,0.9261818760403996,0.5855546731215256,0.5052974432219303,0.6700570785947647
90,0.0001,0.22636662815746508,0.9215971464828312,0.594146164563986,0.5004904483004508,0.6659018876807064
91,0.0001,0.22621926390811017,0.9209334905754595,0.6100733280181885,0.4849263718598972,0.6517805728557373
92,0.0001,0.22601920915277382,0.9250278673197015,0.5800614326428144,0.5111467307307231,0.6754519085469152
93,0.0001,0.22422436585551814,0.9253542273145428,0.5790977814258673,0.516168408010712,0.6799788545607611
94,0.0001,0.2218234586088281,0.9248598692383727,0.5836230378884536,0.5101300924840193,0.6743757200999064
95,0.0001,0.22456355628214383,0.9240436313900418,0.5825019753896273,0.5118070939590788,0.6761770279128548
96,0.0001,0.22171970613692937,0.9256993966746674,0.5823876536809481,0.5128757877102401,0.6769843052614312
97,0.0001,0.21861651186880313,0.9298728573574716,0.5835767877407563,0.5107250732425163,0.6750181254294421
98,0.0001,0.22219251449170865,0.9281599065810681,0.6025297794586573,0.4935314689655962,0.659555847756474
99,0.0001,0.22477906471804568,0.9245460401462848,0.586891926251925,0.504965787852573,0.6699575700122099
